PlayDate,AP,N01,N02,N03,N04,N05,N06,N07,N08,N09,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
2016-02-18,P,7,9,17,18,20,21,26,35,36,39,40,41,54,55,59,60,63,66,68,70
2016-02-18,A,3,5,7,10,19,23,33,34,39,43,44,46,47,49,55,56,57,58,62,65
2016-02-17,P,2,13,14,20,25,28,33,35,42,45,47,49,50,51,53,54,58,61,67,69
2016-02-17,A,2,5,11,13,17,19,24,25,27,33,35,36,41,43,55,60,61,66,68,70
2016-02-16,P,4,8,12,15,18,19,25,30,32,36,37,43,47,50,51,60,63,64,67,68
2016-02-16,A,2,3,11,20,22,24,25,27,34,35,36,37,41,46,48,51,57,62,66,67
2016-02-15,P,1,2,3,7,11,15,19,20,21,25,27,34,35,44,45,48,49,53,54,55
2016-02-15,A,3,4,13,17,19,22,25,29,31,35,36,41,42,48,51,55,56,65,67,70
2016-02-14,P,4,6,8,9,13,16,23,29,32,34,37,42,43,46,51,52,56,58,67,68
2016-02-14,A,4,6,7,9,20,37,38,42,44,47,50,52,53,58,59,62,65,67,69,70
2016-02-13,P,1,2,6,7,25,26,28,30,33,36,39,40,43,44,48,51,59,63,66,69
2016-02-13,A,7,8,9,12,14,15,17,25,34,36,37,42,43,53,54,55,56,57,58,67
2016-02-12,P,8,10,19,20,21,22,27,28,33,36,41,43,44,47,48,50,56,62,64,69
2016-02-12,A,8,10,11,18,22,31,32,35,37,38,39,43,46,47,48,50,56,57,66,68
2016-02-11,P,11,13,21,24,33,35,36,39,43,48,51,52,53,56,58,62,66,67,69,70
2016-02-11,A,6,13,14,22,25,29,33,34,38,39,42,45,47,48,56,57,61,63,65,66
2016-02-10,P,4,5,16,21,26,27,32,35,40,41,43,46,50,53,54,55,60,62,65,68
2016-02-10,A,9,20,21,23,24,25,26,29,33,37,42,47,50,51,52,60,61,64,65,68
2016-02-09,P,1,9,12,30,32,33,34,36,37,38,40,47,51,53,54,59,64,65,66,70
2016-02-09,A,1,4,6,8,17,25,27,32,34,38,39,43,44,45,46,51,53,58,59,67
2016-02-08,P,1,3,6,8,11,12,19,20,24,29,31,35,37,40,48,51,55,56,59,66
2016-02-08,A,2,3,7,12,13,14,23,24,25,29,36,40,42,45,49,50,56,60,66,69
2016-02-07,P,4,5,11,16,17,18,25,28,34,38,40,42,44,45,52,56,61,64,67,70
2016-02-07,A,5,8,17,18,19,22,23,27,31,33,36,40,42,44,45,48,56,63,68,70
2016-02-06,P,2,5,8,11,15,17,18,39,40,41,45,51,53,57,58,60,62,63,64,67
2016-02-06,A,2,7,8,10,11,14,20,27,28,31,33,37,41,48,52,57,62,63,67,69
2016-02-05,P,5,13,14,15,18,29,30,33,35,36,40,48,49,52,54,60,63,64,68,70
2016-02-05,A,1,6,7,14,19,29,31,32,37,40,45,52,53,57,58,59,60,63,69,70
2016-02-04,P,1,5,16,23,24,25,30,31,32,34,35,37,38,42,48,55,57,59,62,66
2016-02-04,A,2,4,9,10,15,16,27,29,31,35,36,37,38,52,56,58,59,63,66,69
2016-02-03,P,3,9,12,25,29,30,31,34,35,39,40,41,44,45,46,55,57,58,64,65
2016-02-03,A,2,9,12,15,16,17,19,20,21,22,31,41,52,54,56,59,60,62,64,65
2016-02-02,P,15,19,20,25,26,28,41,42,44,46,49,53,58,61,62,65,67,68,69,70
2016-02-02,A,6,7,8,11,14,20,22,27,32,34,35,41,42,48,53,54,57,58,61,63
2016-02-01,P,1,6,16,18,21,27,29,32,40,44,47,50,55,56,58,61,65,66,69,70
2016-02-01,A,6,12,13,14,15,16,18,23,24,26,32,33,38,41,42,44,49,50,61,62
2016-01-31,P,1,8,9,11,24,27,31,36,37,42,45,47,49,50,53,55,56,60,63,69
2016-01-31,A,1,9,14,15,16,17,20,21,25,27,29,34,35,41,43,45,48,65,66,70
2016-01-30,P,5,16,19,21,22,23,24,31,33,35,36,37,38,42,46,53,58,59,62,66
2016-01-30,A,2,4,10,12,20,21,25,28,29,32,34,36,38,47,52,54,55,58,59,69
2016-01-29,P,10,17,19,23,24,25,37,39,40,41,42,44,45,47,52,53,59,66,68,70
2016-01-29,A,1,2,6,7,12,28,30,32,36,41,43,50,51,53,55,60,61,62,69,70
2016-01-28,P,4,7,8,10,11,13,16,17,18,25,28,31,42,43,55,59,60,62,63,69
2016-01-28,A,6,11,21,23,26,31,37,40,46,47,48,51,53,54,58,61,62,65,68,70
2016-01-27,P,5,14,16,19,21,22,24,32,34,35,40,44,47,50,51,59,60,61,69,70
2016-01-27,A,3,6,7,9,14,15,18,26,33,38,43,45,47,53,55,56,57,59,62,70
2016-01-26,P,3,6,7,8,15,23,26,30,31,34,38,39,45,47,49,53,62,64,68,69
2016-01-26,A,1,2,3,4,9,11,14,21,26,27,29,41,42,44,51,52,53,55,66,70
2016-01-25,P,4,5,6,14,18,21,23,24,29,32,35,36,38,41,43,45,48,53,65,69
2016-01-25,A,2,9,11,13,17,18,22,24,30,32,35,47,49,51,53,57,60,62,66,68
2016-01-24,P,2,6,14,19,20,24,28,33,35,36,38,43,48,50,51,53,55,59,63,64
2016-01-24,A,1,3,5,6,8,10,12,16,28,30,33,47,52,54,55,57,61,62,63,64
2016-01-23,P,9,17,20,21,27,29,30,33,39,43,44,46,47,48,49,52,53,54,57,70
2016-01-23,A,1,4,5,8,9,10,12,20,22,25,28,37,38,42,45,47,60,61,67,69
2016-01-22,P,3,6,9,16,19,23,26,29,35,40,42,47,48,49,51,57,59,60,62,69
2016-01-22,A,4,5,12,15,25,29,39,40,42,44,48,49,50,55,56,59,60,64,68,70
2016-01-21,P,3,5,13,15,16,17,31,33,35,37,38,39,41,49,50,52,59,61,62,67
2016-01-21,A,5,9,10,11,12,14,15,17,19,23,28,32,39,43,45,48,55,56,68,70
2016-01-20,P,3,4,5,13,18,20,21,22,23,24,34,38,39,40,43,47,49,53,64,70
2016-01-20,A,2,5,7,9,21,25,26,27,28,31,32,35,39,46,48,51,58,59,61,66
2016-01-19,P,10,13,15,21,26,27,30,34,37,38,40,41,43,45,50,51,56,58,61,70
2016-01-19,A,2,6,9,13,15,16,17,18,20,23,28,32,46,53,56,61,63,65,68,69
2016-01-18,P,4,7,11,14,15,22,23,29,32,43,45,47,48,53,55,56,57,58,62,64
2016-01-18,A,13,22,23,26,28,29,35,39,42,44,49,51,52,54,57,59,62,67,68,70
2016-01-17,P,3,8,13,16,18,24,29,39,40,41,43,47,56,57,58,60,64,67,69,70
2016-01-17,A,1,2,4,10,12,14,23,24,30,32,36,44,47,48,50,51,65,66,67,69
2016-01-16,P,1,6,7,15,18,26,28,34,36,37,39,40,42,44,45,51,57,58,62,69
2016-01-16,A,1,5,12,21,32,34,39,40,41,45,46,48,51,53,54,57,59,60,67,69
2016-01-15,P,2,4,8,12,15,24,27,29,43,45,48,50,53,54,56,57,60,61,65,69
2016-01-15,A,3,10,11,16,17,23,26,29,30,36,40,45,48,49,57,58,59,60,64,69
2016-01-14,P,3,10,14,17,20,21,22,25,27,28,29,31,33,35,40,41,59,64,65,68
2016-01-14,A,1,2,4,7,8,9,17,20,21,22,23,24,25,39,45,50,60,65,66,67
2016-01-13,P,3,4,5,7,11,17,22,23,24,26,30,34,37,46,47,53,58,64,67,70
2016-01-13,A,1,2,3,11,17,18,25,26,33,38,39,44,47,50,51,52,55,59,61,67
2016-01-12,P,2,3,6,18,22,25,26,27,32,34,37,41,42,43,45,47,54,63,64,66
2016-01-12,A,3,4,13,19,20,22,37,38,39,41,46,47,49,50,51,53,55,62,64,68
2016-01-11,P,4,9,18,23,25,27,29,38,40,42,46,48,52,53,54,56,57,59,68,70
2016-01-11,A,4,7,9,14,16,17,20,23,30,33,34,40,42,46,48,52,61,62,66,68
2016-01-10,P,5,7,8,12,25,30,34,35,39,46,47,53,54,55,56,58,62,63,66,69
2016-01-10,A,3,11,19,21,25,27,29,36,39,43,45,46,52,53,54,59,60,62,64,70
2016-01-09,P,2,3,4,5,6,7,10,12,16,19,22,36,38,51,52,55,56,64,65,67
2016-01-09,A,2,6,8,10,13,16,17,25,29,33,34,36,40,42,47,48,54,56,60,65
2016-01-08,P,1,2,3,5,6,7,9,11,16,18,19,25,28,31,40,57,58,60,66,70
2016-01-08,A,2,4,5,10,14,17,20,22,24,29,30,34,35,36,39,47,49,63,64,69
2016-01-07,P,2,6,7,9,13,17,18,25,35,37,39,40,41,46,47,52,54,55,57,62
2016-01-07,A,1,8,10,14,30,38,40,42,44,45,47,48,49,51,53,54,57,58,61,62
2016-01-06,P,4,5,7,12,13,16,17,20,24,30,33,35,41,45,46,50,52,53,54,63
2016-01-06,A,1,5,7,8,10,12,19,22,25,28,33,35,37,50,51,53,56,68,69,70
2016-01-05,P,4,5,7,13,15,17,25,30,33,37,40,41,44,46,49,55,59,62,63,69
2016-01-05,A,1,2,3,11,14,16,17,20,26,28,29,31,33,36,42,51,58,60,61,64
2016-01-04,P,2,4,5,7,10,13,14,16,20,22,26,34,37,40,49,52,55,58,62,64
2016-01-04,A,3,8,13,16,19,22,24,26,35,36,37,45,49,50,56,59,62,64,68,69
2016-01-03,P,2,4,10,12,14,15,21,22,29,32,34,35,39,40,44,49,55,64,65,69
2016-01-03,A,2,3,13,14,16,20,22,24,28,30,37,38,41,42,43,45,55,57,65,70
2016-01-02,P,3,9,16,18,23,24,27,34,40,41,44,46,47,50,59,61,65,66,67,68
2016-01-02,A,8,11,12,14,15,17,20,24,25,26,36,40,41,44,53,57,59,61,63,66
2016-01-01,P,3,5,7,15,28,29,32,34,38,39,42,45,50,51,55,59,62,65,67,70
2016-01-01,A,5,8,15,16,17,22,29,35,36,37,40,44,47,48,50,51,54,56,63,68
2015-12-31,P,1,7,8,24,25,31,33,35,38,39,40,48,49,52,53,64,65,68,69,70
2015-12-31,A,7,8,10,11,14,15,18,26,27,35,40,41,43,47,48,49,50,61,62,66
2015-12-30,P,2,5,8,10,11,12,25,28,30,32,37,39,40,41,48,52,57,62,65,69
2015-12-30,A,1,2,6,7,20,21,25,26,28,29,31,32,33,34,37,43,53,54,55,59
2015-12-29,P,5,9,13,15,19,22,25,30,34,37,41,42,45,46,57,60,61,64,67,70
2015-12-29,A,4,8,11,12,15,21,26,27,30,32,40,43,45,46,47,49,50,55,56,68
2015-12-28,P,2,6,12,14,15,25,30,34,35,37,40,45,49,54,56,58,65,66,69,70
2015-12-28,A,2,3,9,15,18,32,41,42,43,45,47,48,49,57,58,59,63,65,67,69
2015-12-27,P,8,11,12,18,22,23,26,28,29,32,33,36,38,45,55,63,64,65,67,70
2015-12-27,A,3,4,9,18,36,38,40,41,42,44,45,48,51,52,55,62,63,64,67,68
2015-12-26,P,4,5,10,12,16,18,20,26,32,33,35,38,42,45,47,50,52,57,59,64
2015-12-26,A,7,12,14,16,17,21,26,34,40,41,47,50,52,55,57,59,65,67,69,70
2015-12-25,P,9,12,15,23,25,29,30,33,39,43,44,50,51,55,56,58,62,63,68,70
2015-12-25,A,4,5,6,7,19,22,26,27,29,31,33,48,49,52,56,57,63,65,66,69
2015-12-24,P,8,11,12,20,21,23,24,27,28,32,35,42,43,46,50,56,59,61,62,67
2015-12-24,A,2,3,4,9,13,20,21,25,26,30,31,32,34,42,52,60,61,62,64,65
2015-12-23,P,14,17,18,21,22,24,25,31,32,34,36,40,41,43,48,51,60,61,65,70
2015-12-23,A,4,9,10,19,24,25,26,30,32,37,46,48,58,60,61,62,63,65,66,69
2015-12-22,P,1,2,5,9,11,14,19,20,24,27,28,29,45,52,54,59,62,63,66,69
2015-12-22,A,1,5,6,9,11,14,16,18,20,21,35,38,46,51,53,55,56,57,63,66
2015-12-21,P,8,9,12,16,19,21,29,30,35,38,40,42,50,52,53,54,58,64,67,70
2015-12-21,A,7,8,13,17,20,34,35,36,39,42,46,48,51,54,55,57,58,59,65,66
2015-12-20,P,6,9,10,20,22,23,31,35,37,39,40,41,42,44,45,46,48,51,60,68
2015-12-20,A,10,14,21,23,27,28,30,31,36,48,51,55,57,59,61,62,64,66,67,70
2015-12-19,P,1,2,4,10,13,14,15,31,32,35,41,45,47,49,51,56,57,58,61,69
2015-12-19,A,2,4,5,6,8,22,24,34,35,37,39,44,48,54,55,56,59,60,66,68
2015-12-18,P,1,2,13,14,15,16,17,18,19,20,28,34,35,37,38,42,46,49,55,62
2015-12-18,A,6,7,12,15,21,24,26,27,28,37,41,47,48,56,59,61,62,63,67,69
2015-12-17,P,4,5,8,9,11,16,17,24,27,38,40,41,44,45,48,53,54,56,60,70
2015-12-17,A,4,5,9,11,13,15,19,21,25,35,38,40,44,47,50,53,54,58,63,65
2015-12-16,P,1,5,7,21,22,28,31,32,34,37,42,44,46,47,51,54,55,57,58,59
2015-12-16,A,1,2,7,11,14,18,23,25,29,31,33,34,46,49,51,54,57,58,66,69
2015-12-15,P,2,3,7,10,11,15,20,21,23,25,26,38,47,48,55,56,63,65,66,69
2015-12-15,A,1,3,4,5,11,12,15,17,20,21,24,25,27,29,38,40,58,61,66,68
2015-12-14,P,5,10,11,12,20,21,23,26,27,29,30,31,33,43,46,52,53,59,62,68
2015-12-14,A,3,5,8,9,12,13,14,18,19,20,23,24,26,31,33,38,42,48,53,68
2015-12-13,P,2,8,11,13,14,17,19,20,25,27,29,31,38,39,41,47,48,49,50,58
2015-12-13,A,5,9,15,17,26,29,32,36,38,40,42,44,47,49,50,52,58,65,68,69
2015-12-12,P,2,6,7,15,16,20,27,31,37,39,40,41,45,47,52,57,58,61,63,70
2015-12-12,A,7,12,13,22,24,26,28,29,30,33,37,40,41,42,49,51,53,58,60,66
2015-12-11,P,4,5,6,8,10,14,17,18,25,27,36,39,45,48,53,54,55,63,67,69
2015-12-11,A,1,2,5,6,9,15,18,27,31,32,40,46,47,48,51,55,60,61,68,69
2015-12-10,P,1,10,11,13,14,21,24,25,26,32,35,41,44,48,49,50,55,59,69,70
2015-12-10,A,2,3,4,12,13,18,20,24,36,37,39,46,50,52,55,57,59,60,64,65
2015-12-09,P,3,4,5,18,23,25,26,28,39,40,44,46,58,61,62,63,66,67,69,70
2015-12-09,A,5,9,10,12,17,18,21,25,36,37,40,42,45,52,53,57,61,62,66,69
2015-12-08,P,5,6,15,16,21,24,26,28,34,37,38,39,46,48,49,54,55,56,57,61
2015-12-08,A,5,9,10,12,17,20,23,28,44,46,47,48,49,50,53,56,61,62,66,70
2015-12-07,P,3,4,5,8,16,19,21,31,33,43,45,49,51,52,53,55,56,61,65,70
2015-12-07,A,1,4,5,10,11,13,15,17,19,27,30,31,34,45,48,53,54,57,58,65
2015-12-06,P,1,5,14,19,20,23,26,31,32,34,38,40,46,48,51,55,59,61,65,69
2015-12-06,A,2,10,11,14,15,19,21,24,29,31,36,39,41,43,50,54,56,61,66,68
2015-12-05,P,3,9,17,22,27,28,29,30,41,44,48,49,51,52,54,55,58,59,64,66
2015-12-05,A,1,2,8,11,17,21,22,27,28,48,50,51,53,54,56,58,59,60,64,68
2015-12-04,P,3,4,9,14,17,20,25,33,41,43,44,49,50,52,53,55,57,59,60,61
2015-12-04,A,7,10,12,19,20,24,25,28,33,36,38,40,42,44,45,52,55,59,65,68
2015-12-03,P,4,5,15,18,20,24,26,27,37,40,43,48,54,55,59,60,63,65,68,70
2015-12-03,A,1,3,4,6,10,11,12,14,15,17,22,25,27,36,38,61,66,67,68,70
2015-12-02,P,2,5,7,8,10,11,14,18,27,29,30,33,39,43,49,52,53,61,67,68
2015-12-02,A,1,8,9,22,25,35,37,38,39,43,44,45,46,48,49,51,53,55,65,68
2015-12-01,P,1,4,5,11,13,14,15,31,44,46,47,48,49,51,52,53,55,56,61,64
2015-12-01,A,1,7,12,13,21,22,26,30,37,39,40,41,47,51,52,54,60,65,68,70
2015-11-30,P,2,4,7,9,15,20,25,31,33,36,41,42,48,51,52,54,55,61,63,69
2015-11-30,A,5,10,14,18,19,24,30,33,34,42,46,53,55,56,57,60,64,66,67,68
2015-11-29,P,5,6,12,14,15,16,18,19,20,29,33,34,35,38,41,43,45,52,56,63
2015-11-29,A,2,4,5,7,9,17,18,20,24,29,34,37,42,43,44,45,54,55,61,66
2015-11-28,P,11,12,14,18,21,31,33,39,49,51,52,57,58,60,61,62,63,64,67,70
2015-11-28,A,1,4,5,8,10,12,16,22,25,33,34,41,43,46,49,51,56,58,66,70
2015-11-27,P,2,10,13,16,17,18,26,29,31,43,46,49,50,51,55,58,61,62,65,70
2015-11-27,A,1,7,9,13,20,30,32,35,36,39,40,48,50,52,53,56,57,60,63,65
2015-11-26,P,5,6,8,14,17,18,23,31,34,39,42,43,45,49,51,54,59,63,68,70
2015-11-26,A,1,6,9,12,13,15,17,24,26,33,34,38,39,40,44,45,47,58,64,69
2015-11-25,P,2,3,12,15,16,18,23,32,37,39,42,48,49,50,52,53,56,61,67,68
2015-11-25,A,1,8,14,15,18,21,26,27,30,38,42,43,44,47,50,51,55,56,65,68
2015-11-24,P,2,3,7,19,20,21,22,23,27,35,41,46,52,53,58,59,61,62,64,70
2015-11-24,A,1,6,7,8,9,15,17,22,28,38,40,42,48,52,53,55,57,65,67,69
2015-11-23,P,1,7,8,17,21,22,27,32,33,35,37,39,40,50,51,53,55,64,67,68
2015-11-23,A,3,6,10,14,15,23,24,33,34,35,39,43,44,48,51,55,65,67,68,69
2015-11-22,P,1,3,5,9,11,15,22,30,32,40,43,44,47,49,50,59,60,61,64,65
2015-11-22,A,3,4,10,11,16,20,24,26,28,29,34,39,40,43,46,49,53,55,58,63
2015-11-21,P,8,11,13,19,20,21,22,33,35,37,41,43,47,48,59,62,66,67,69,70
2015-11-21,A,9,16,22,23,24,26,27,28,33,35,39,40,44,45,48,54,58,59,60,66
2015-11-20,P,3,4,5,6,15,21,30,31,32,33,39,43,47,50,51,58,60,62,64,67
2015-11-20,A,1,4,8,19,20,24,29,31,32,33,38,42,47,50,52,53,66,67,68,69
2015-11-19,P,2,3,9,10,11,12,14,15,17,25,26,33,36,43,45,47,51,60,65,68
2015-11-19,A,1,2,3,7,8,9,12,23,24,27,29,36,41,43,49,52,57,59,63,70
2015-11-18,P,1,4,5,9,12,14,16,24,25,29,39,42,43,44,48,55,56,57,61,62
2015-11-18,A,4,16,18,19,25,31,33,35,39,43,44,45,46,47,49,52,55,56,57,63
2015-11-17,P,4,5,13,17,18,19,24,26,27,29,34,42,44,52,53,56,57,63,65,69
2015-11-17,A,2,4,6,7,12,15,31,32,33,35,38,39,44,45,48,51,58,61,62,67
2015-11-16,P,3,7,9,11,19,24,29,31,34,38,40,42,47,49,51,53,56,58,61,69
2015-11-16,A,1,7,13,14,18,20,23,28,30,31,36,43,44,55,58,59,60,63,65,68
2015-11-15,P,2,5,8,10,14,16,20,22,36,39,40,44,47,49,50,53,56,63,64,67
2015-11-15,A,8,9,10,16,18,19,20,23,27,28,34,35,36,37,39,46,48,54,58,60
2015-11-14,P,5,12,15,17,20,21,22,24,28,29,31,32,36,39,44,50,55,59,62,63
2015-11-14,A,1,4,8,9,10,12,13,17,18,19,30,32,33,37,39,43,58,60,66,69
2015-11-13,P,11,14,19,20,25,29,33,35,37,40,41,47,51,55,56,57,58,60,61,62
2015-11-13,A,3,9,13,14,15,18,26,27,30,31,32,36,38,41,42,43,44,60,63,68
2015-11-12,P,7,8,13,15,17,19,24,25,27,28,29,33,38,41,42,44,50,56,61,69
2015-11-12,A,3,4,7,10,14,16,19,22,26,28,32,35,47,49,52,60,63,64,65,67
2015-11-11,P,2,5,7,10,15,21,29,31,38,40,49,51,52,55,56,59,61,62,69,70
2015-11-11,A,1,2,4,5,13,16,20,23,26,41,45,48,49,50,53,56,63,64,65,67
2015-11-10,P,10,15,19,20,29,33,34,35,42,43,44,45,48,49,53,54,56,61,64,69
2015-11-10,A,1,9,16,18,23,24,28,36,39,41,45,46,47,57,62,63,66,68,69,70
2015-11-09,P,5,8,10,14,18,20,23,26,28,32,35,37,38,46,47,56,67,68,69,70
2015-11-09,A,1,8,13,16,21,27,29,30,31,32,33,38,50,52,53,54,58,59,63,69
2015-11-08,P,3,7,11,12,13,16,17,18,21,25,29,32,36,41,43,51,54,56,59,63
2015-11-08,A,9,11,12,13,15,17,22,25,31,33,37,42,46,47,48,52,54,56,60,65
2015-11-07,P,2,3,20,21,22,23,28,31,32,36,46,49,56,58,59,60,61,65,68,70
2015-11-07,A,4,5,7,13,14,15,22,31,39,40,42,45,47,48,51,53,56,58,63,67
2015-11-06,P,4,5,8,12,18,24,26,27,31,35,37,40,43,47,52,57,58,60,61,62
2015-11-06,A,1,2,7,9,10,11,14,17,18,20,21,23,32,34,43,51,53,60,66,68
2015-11-05,P,4,9,10,12,21,22,35,37,38,39,40,44,46,47,52,56,58,61,63,69
2015-11-05,A,4,5,7,9,17,22,23,24,29,40,42,44,47,52,54,56,58,62,63,66
2015-11-04,P,1,10,11,14,15,26,30,35,43,46,47,48,52,53,56,59,62,63,65,70
2015-11-04,A,3,8,11,12,16,18,20,27,29,30,31,41,43,46,47,50,58,59,60,61
2015-11-03,P,1,2,3,4,11,15,18,30,34,38,40,41,46,48,52,59,63,64,69,70
2015-11-03,A,1,3,6,22,26,30,33,34,38,42,45,46,47,51,54,56,57,64,69,70
2015-11-02,P,5,10,12,16,19,21,27,28,29,31,32,37,38,39,41,44,51,55,60,66
2015-11-02,A,2,6,17,26,28,30,37,38,43,44,45,46,51,53,57,63,64,65,68,69
2015-11-01,P,6,10,11,16,18,19,22,28,34,46,48,49,53,54,55,58,62,63,67,70
2015-11-01,A,2,6,7,11,13,18,19,20,21,22,23,29,32,34,43,54,55,57,58,59
2015-10-31,P,2,3,4,7,14,16,24,34,38,40,43,45,48,50,51,52,63,65,66,67
2015-10-31,A,4,9,14,19,32,35,38,39,40,41,42,43,46,47,48,50,54,55,58,67
2015-10-30,P,1,3,6,10,13,18,20,21,24,31,33,34,37,39,42,43,51,53,55,65
2015-10-30,A,1,5,6,11,13,15,18,21,31,34,36,44,45,55,56,60,61,62,65,66
2015-10-29,P,2,3,11,16,25,29,32,37,42,43,46,48,51,52,55,59,61,65,66,68
2015-10-29,A,3,4,5,7,9,20,25,30,35,38,44,45,50,54,55,56,57,59,67,69
2015-10-28,P,2,3,7,11,16,20,33,36,47,49,52,53,56,57,61,63,64,65,68,70
2015-10-28,A,1,2,14,19,20,21,23,24,28,32,42,44,45,49,50,53,55,57,62,65
2015-10-27,P,2,7,8,10,13,14,16,20,26,33,34,35,37,41,47,58,59,60,64,68
2015-10-27,A,10,11,14,20,21,24,26,29,30,33,34,35,38,40,45,53,56,66,69,70
2015-10-26,P,6,9,13,14,16,17,18,19,21,22,26,28,31,38,41,42,44,47,65,70
2015-10-26,A,3,13,14,17,23,31,32,33,40,48,49,51,53,54,55,60,65,68,69,70
2015-10-25,P,3,7,8,9,21,22,25,28,30,36,39,40,45,48,49,50,51,52,68,69
2015-10-25,A,5,12,13,15,23,24,25,28,33,37,39,40,44,45,46,52,58,62,68,70
2015-10-24,P,4,7,10,11,16,20,23,26,29,33,38,46,47,49,51,52,53,55,61,65
2015-10-24,A,3,4,5,11,12,17,18,25,37,44,51,53,54,56,57,61,62,64,65,66
2015-10-23,P,8,15,18,20,23,25,26,27,31,32,35,47,51,52,54,55,56,59,61,69
2015-10-23,A,1,5,6,8,12,14,19,24,26,38,40,41,44,46,50,51,55,59,64,65
2015-10-22,P,3,5,11,12,13,16,21,28,30,34,47,49,52,55,61,63,64,66,67,68
2015-10-22,A,4,7,9,14,22,24,27,30,33,35,36,42,43,45,52,57,58,60,64,66
2015-10-21,P,4,5,6,10,13,21,23,24,25,37,38,42,44,45,46,50,63,64,66,67
2015-10-21,A,8,9,12,18,20,24,25,34,36,37,41,44,48,49,55,56,61,62,65,66
2015-10-20,P,1,4,9,11,15,16,21,26,30,33,38,39,41,44,48,51,52,54,60,61
2015-10-20,A,5,7,9,15,17,21,29,32,34,39,41,45,48,49,54,55,57,65,66,69
2015-10-19,P,1,8,11,12,18,19,23,25,34,37,40,41,44,46,47,49,50,53,57,69
2015-10-19,A,5,10,11,14,17,21,24,25,27,35,37,38,39,42,52,54,57,60,62,65
2015-10-18,P,1,3,6,7,15,23,24,25,31,38,41,42,52,53,55,58,60,64,68,70
2015-10-18,A,4,5,6,10,14,15,18,28,32,33,35,37,50,54,57,59,64,65,68,70
2015-10-17,P,3,5,8,16,25,28,32,35,37,43,44,46,47,50,52,55,60,64,68,70
2015-10-17,A,3,5,8,11,12,18,26,28,29,34,35,37,39,41,42,46,56,63,64,66
2015-10-16,P,4,8,9,18,20,25,28,30,38,39,48,50,52,53,57,58,60,63,67,68
2015-10-16,A,2,6,9,11,13,15,19,28,32,35,36,39,40,43,49,51,52,54,62,63
2015-10-15,P,4,5,8,15,17,20,23,24,25,33,34,36,42,45,53,54,59,61,63,66
2015-10-15,A,7,13,17,19,21,28,30,34,36,39,40,41,45,53,54,56,57,64,66,69
2015-10-14,P,2,4,11,13,18,21,22,29,30,32,35,37,42,48,50,51,61,65,66,69
2015-10-14,A,1,2,6,13,18,20,24,26,27,29,30,31,34,46,52,53,57,59,64,66
2015-10-13,P,3,4,10,12,17,19,20,22,23,28,31,32,36,45,46,47,60,65,68,70
2015-10-13,A,1,3,11,14,15,16,19,25,30,35,43,47,50,52,53,55,57,58,61,62
2015-10-12,P,3,6,9,10,11,17,21,23,24,27,32,37,41,47,48,51,54,56,62,69
2015-10-12,A,2,6,13,14,15,18,19,21,28,29,38,39,44,49,52,56,57,61,68,70
2015-10-11,P,6,10,12,15,18,25,32,38,39,40,44,53,56,57,58,60,61,62,67,70
2015-10-11,A,1,3,6,8,10,12,15,16,20,30,43,48,51,52,54,59,62,63,67,69
2015-10-10,P,4,5,7,8,10,12,22,25,34,35,40,41,42,48,50,51,58,59,66,67
2015-10-10,A,2,3,6,8,9,11,13,18,20,26,27,31,32,43,47,53,55,56,59,65
2015-10-09,P,7,8,10,16,18,20,22,23,25,28,33,45,47,48,53,57,58,60,63,68
2015-10-09,A,2,5,9,13,21,22,26,33,35,41,46,53,55,56,59,63,64,66,67,69
2015-10-08,P,7,10,13,23,24,33,35,37,40,45,46,48,49,51,56,57,58,59,66,70
2015-10-08,A,4,6,9,10,13,18,22,32,33,38,39,41,42,45,47,55,57,61,69,70
2015-10-07,P,3,4,5,6,8,10,11,17,19,23,26,29,30,39,42,43,51,55,59,67
2015-10-07,A,4,14,15,20,23,26,29,30,32,35,38,43,47,51,56,58,60,63,66,68
2015-10-06,P,1,4,5,7,9,10,11,23,27,28,31,33,41,45,51,54,60,63,67,68
2015-10-06,A,3,4,13,14,16,17,19,22,25,31,32,36,37,41,48,50,53,54,56,70
2015-10-05,P,3,6,8,9,12,18,20,21,24,28,36,37,45,46,50,51,64,66,68,69
2015-10-05,A,1,16,17,18,19,21,26,29,30,31,32,34,35,42,43,52,53,59,61,66
2015-10-04,P,1,3,5,6,12,14,16,18,19,20,23,41,46,49,52,54,55,63,66,67
2015-10-04,A,1,6,14,20,21,25,26,30,34,37,38,40,44,48,56,57,59,61,66,68
2015-10-03,P,13,16,24,25,28,29,32,33,35,42,43,46,47,49,51,52,56,57,58,68
2015-10-03,A,1,2,3,4,11,16,17,19,28,29,32,35,36,42,48,51,54,57,59,64
2015-10-02,P,1,7,8,14,19,20,21,22,26,34,37,44,46,51,55,58,61,64,68,70
2015-10-02,A,3,4,6,15,19,21,22,29,30,31,40,43,44,47,48,56,59,62,63,70
2015-10-01,P,1,4,7,11,19,20,29,30,32,33,34,40,41,45,46,48,50,53,54,58
2015-10-01,A,15,17,18,19,21,27,28,29,33,38,41,49,50,54,56,58,59,65,69,70
2015-09-30,P,2,8,9,13,15,17,18,23,24,26,32,34,40,42,47,54,55,59,63,65
2015-09-30,A,4,5,9,10,15,19,25,27,30,39,40,41,45,46,51,56,61,62,66,67
